2026-04-24T03:02:52.756810Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.758829Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.761334Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.763387Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.765646Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.819234Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.822851Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.826344Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.829764Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.832812Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.837238Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.841052Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.846721Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.850752Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.853890Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.859284Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.862913Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.866371Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
2026-04-24T03:02:52.868597Z [warning  ] Could not get FontBBox from font descriptor because None cannot be parsed as 4 floats [pdfminer.pdffont]
